(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.03836587816185679, 0.01891049288169639, -1.7511442788595368, 0.26518894226655976, 0.1639147377127495, 0.00518703001319097, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.038425366485007696, 0.01899694538522118, -1.7512099806549266, 0.26521443648260806, 0.1639170066018731, 0.005167504042214142, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.038425366485007696, 0.01899694538522118, -1.7512099806549266, 0.26521443648260806, 0.1639170066018731, 0.005167504042214142, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.0384245572685278, 0.01899651276689256, -1.751209755278278, 0.26521441612027946, 0.16391700035470744, 0.005168335525412625, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.16471894525195535, -0.08960681491257642, -1.6946318148416077, 0.2601027125642021, 0.16234872888428492, 0.2139016144731221, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.209618808778087, -0.11361090330718421, -1.6821266558152197, 0.2589728965021267, 0.16200210113532806, 0.26003696028448575, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.21027867336142142, -0.11396367604507038, -1.6819428754893468, 0.25895629231791534, 0.16199700696895036, 0.2607149819609455, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.21027867336142142, -0.11396367604507038, -1.6819428754893468, 0.25895629231791534, 0.16199700696895036, 0.2607149819609455, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.21027867336142142, -0.11396367604507038, -1.6819428754893468, 0.25895629231791534, 0.16199700696895036, 0.2607149819609455, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.2102779706068604, -0.11396332790473793, -1.6819430420336303, 0.2589563046883169, 0.16199701132909072, 0.2607142583557467, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, -0.00356578022621956, -0.011559366873784508, -1.730931316963591, 0.26259500435843997, 0.16327952761024928, 0.047868943759877644, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.0818274416986156, 0.030743915550904683, -1.751168471942723, 0.26409815851628865, 0.1638093376674961, -0.040057884123266746, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.0932805918052792, 0.03641773640803344, -1.7538827292161145, 0.26429976526932175, 0.16388039710262328, -0.05185084772680486, 0.0, 0.0, 0.0, 0.0)
(0.0, 0.0, 0.0, 0.010471975511965976, 0.0, -1.7453292519943295, -0.26529004630313807, 0.16406094968746698, -0.05585053606381855, 0.0, 0.0, 0.0, 0.0, 0.0932805918052792, 0.03641773640803344, -1.7538827292161145, 0.26429976526932175, 0.16388039710262328, -0.05185084772680486, 0.0, 0.0, 0.0, 0.0)
